Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ51,OUT049,935.0961810059994
FDQ07,OUT017,3664.3461810059994
FDS45,OUT049,1851.0961810059994
NCJ06,OUT045,1849.3461810059994
FDD36,OUT035,2021.3461810059994
FDY25,OUT045,2823.3461810059994
FDU52,OUT046,2461.3461810059994
DRK47,OUT017,3672.3461810059994
NCL30,OUT017,2136.3461810059994
FDN22,OUT035,4121.346181006
NCF30,OUT027,3419.4711810059994
FDK03,OUT035,4209.346181006
FDT45,OUT017,1024.3461810059994
NCC54,OUT027,5187.471181006
FDP08,OUT018,2899.3461810059994
FDU44,OUT046,2637.3461810059994
DRG39,OUT035,997.3461810059994
FDU32,OUT049,2063.0961810059994
FDY27,OUT049,2959.0961810059994
NCP54,OUT013,1976.3461810059994
NCZ41,OUT049,2098.0961810059994
DRL49,OUT013,2298.3461810059994
FDI05,OUT018,1051.3461810059994
FDY56,OUT045,3547.3461810059994
DRC13,OUT013,2060.3461810059994
NCV29,OUT017,2936.3461810059994
FDR24,OUT049,1593.0961810059994
FDZ34,OUT018,2799.3461810059994
FDP37,OUT035,2137.3461810059994
FDX08,OUT027,4320.471181006
FDS57,OUT045,2171.3461810059994
NCG18,OUT049,1738.0961810059994
FDK25,OUT018,2477.3461810059994
FDH53,OUT049,1477.0961810059994
DRI59,OUT018,3279.3461810059994
FDA52,OUT046,2837.3461810059994
FDT20,OUT010,-1229.4038189940006
FDE36,OUT019,714.3461810059994
FDI24,OUT017,2872.3461810059994
FDB28,OUT018,2919.3461810059994
FDV11,OUT017,2952.3461810059994
FDP01,OUT046,2501.3461810059994
FDD34,OUT027,4024.4711810059994
FDJ50,OUT027,2324.4711810059994
FDZ44,OUT013,1936.3461810059994
DRO59,OUT035,1353.3461810059994
DRB48,OUT045,631.3461810059994
FDR21,OUT018,2559.3461810059994
NCE42,OUT010,1798.5961810059994
FDO23,OUT046,1485.3461810059994
NCE30,OUT018,3093.3461810059994
FDQ22,OUT035,789.3461810059994
FDY01,OUT045,1791.3461810059994
FDS08,OUT017,2928.3461810059994
FDG28,OUT018,3707.3461810059994
FDQ51,OUT018,641.3461810059994
FDB05,OUT017,4032.3461810059994
FDO56,OUT049,2023.0961810059994
FDE02,OUT018,1291.3461810059994
FDN45,OUT017,3616.3461810059994
FDS09,OUT013,892.3461810059994
NCA54,OUT018,2629.3461810059994
FDP09,OUT010,1478.5961810059994
FDC53,OUT045,1539.3461810059994
NCM55,OUT017,3036.3461810059994
FDL09,OUT018,2489.3461810059994
FDA11,OUT019,-405.65381899400063
FDA50,OUT045,1451.3461810059994
FDC23,OUT017,2960.3461810059994
FDE22,OUT049,2639.0961810059994
FDD23,OUT046,3005.3461810059994
NCA29,OUT049,2824.0961810059994
FDK38,OUT046,2341.3461810059994
DRC13,OUT046,1981.3461810059994
NCP43,OUT049,2926.0961810059994
FDX28,OUT049,1691.0961810059994
FDF08,OUT049,1605.0961810059994
FDZ33,OUT046,2365.3461810059994
FDD10,OUT049,2985.0961810059994
FDO58,OUT017,2696.3461810059994
FDI50,OUT017,3792.3461810059994
FDO58,OUT045,2567.3461810059994
FDX08,OUT013,2908.3461810059994
NCK17,OUT010,-1217.4038189940006
FDF39,OUT035,4313.346181006
FDU45,OUT010,-37.40381899400063
NCJ18,OUT018,1605.3461810059994
DRC27,OUT019,1938.3461810059994
DRC25,OUT035,1497.3461810059994
FDU59,OUT035,2673.3461810059994
FDU28,OUT035,3209.3461810059994
NCP30,OUT046,677.3461810059994
FDB39,OUT018,701.3461810059994
FDE41,OUT013,1474.3461810059994
DRH11,OUT010,-985.4038189940006
FDA58,OUT045,3635.3461810059994
FDU50,OUT046,1885.3461810059994
FDM34,OUT013,2102.3461810059994
FDM44,OUT027,3096.4711810059994
FDR39,OUT045,2835.3461810059994
FDM25,OUT045,2755.3461810059994
FDQ49,OUT049,2645.0961810059994
DRH25,OUT018,643.3461810059994
FDM09,OUT027,4196.471181006
FDL44,OUT019,662.3461810059994
NCR42,OUT018,317.34618100599937
DRL59,OUT046,873.3461810059994
FDX43,OUT013,2692.3461810059994
DRK47,OUT010,1658.5961810059994
FDU48,OUT018,1885.3461810059994
FDY12,OUT045,791.3461810059994
NCN43,OUT018,1725.3461810059994
NCM55,OUT018,2661.3461810059994
FDQ21,OUT027,3444.4711810059994
FDX13,OUT035,4089.3461810059994
NCK30,OUT027,5407.471181006
FDG20,OUT049,2915.0961810059994
DRG27,OUT017,760.3461810059994
FDY14,OUT018,3935.3461810059994
FDP59,OUT035,1837.3461810059994
FDU60,OUT017,2864.3461810059994
NCC18,OUT019,730.3461810059994
DRJ39,OUT017,3544.3461810059994
FDS07,OUT049,1913.0961810059994
FDM08,OUT027,5000.471181006
FDP51,OUT045,1895.3461810059994
FDU16,OUT035,1513.3461810059994
FDH12,OUT013,1738.3461810059994
DRE48,OUT010,1198.5961810059994
NCL42,OUT027,5275.471181006
FDR21,OUT045,2743.3461810059994
NCW29,OUT035,2211.3461810059994
FDO11,OUT013,4030.3461810059994
NCM31,OUT049,2320.0961810059994
FDV35,OUT019,518.3461810059994
FDF58,OUT017,1144.3461810059994
NCE43,OUT049,2750.0961810059994
FDA02,OUT035,2481.3461810059994
DRL37,OUT010,-1161.4038189940006
FDR24,OUT018,1299.3461810059994
FDW59,OUT049,1459.0961810059994
FDS22,OUT049,919.0961810059994
FDW24,OUT017,952.3461810059994
FDU24,OUT035,1685.3461810059994
FDA21,OUT027,4400.471181006
FDH58,OUT027,3324.4711810059994
FDW36,OUT018,1451.3461810059994
FDI45,OUT027,4196.471181006
FDU01,OUT018,2793.3461810059994
FDF35,OUT027,3176.4711810059994
FDU43,OUT019,1870.3461810059994
FDE24,OUT019,366.34618100599937
FDK50,OUT049,2699.0961810059994
FDG31,OUT045,975.3461810059994
FDC60,OUT045,1419.3461810059994
FDL36,OUT013,1490.3461810059994
FDP21,OUT013,3086.3461810059994
FDW16,OUT045,1447.3461810059994
FDX02,OUT017,3656.3461810059994
FDQ58,OUT027,3904.4711810059994
FDT51,OUT046,1837.3461810059994
FDD59,OUT049,1433.0961810059994
NCM42,OUT018,1509.3461810059994
FDA57,OUT018,471.34618100599937
FDZ48,OUT035,1961.3461810059994
FDE46,OUT045,2367.3461810059994
NCZ30,OUT019,2.3461810059993695
FDB56,OUT017,3128.3461810059994
FDA25,OUT027,3168.4711810059994
FDD20,OUT013,2060.3461810059994
FDL25,OUT013,1552.3461810059994
NCO18,OUT049,2894.0961810059994
FDJ45,OUT017,712.3461810059994
FDR12,OUT035,2889.3461810059994
NCF19,OUT010,-1113.4038189940006
FDK25,OUT046,2661.3461810059994
NCR17,OUT046,1809.3461810059994
FDC52,OUT046,2477.3461810059994
NCA54,OUT017,2960.3461810059994
FDR45,OUT010,1890.5961810059994
NCM19,OUT049,1898.0961810059994
FDF39,OUT027,5648.471181006
FDX23,OUT049,1671.0961810059994
FDD58,OUT027,3052.4711810059994
FDX28,OUT013,1630.3461810059994
NCD31,OUT013,2592.3461810059994
FDU57,OUT018,2215.3461810059994
FDI27,OUT046,821.3461810059994
NCM42,OUT046,1717.3461810059994
FDD32,OUT027,2816.4711810059994
FDI34,OUT013,3680.3461810059994
NCM29,OUT049,2164.0961810059994
FDG46,OUT018,1641.3461810059994
DRC01,OUT010,-1025.4038189940006
FDB15,OUT027,5568.471181006
NCA17,OUT027,3811.4711810059994
FDF10,OUT046,2381.3461810059994
FDR26,OUT027,4284.471181006
FDI02,OUT049,1935.0961810059994
NCM54,OUT010,126.59618100599937
FDF14,OUT013,2442.3461810059994
FDJ33,OUT010,78.59618100599937
FDM20,OUT035,4009.3461810059994
FDC03,OUT027,4584.471181006
NCX05,OUT046,1833.3461810059994
NCM41,OUT027,2911.4711810059994
NCU29,OUT010,446.59618100599937
FDQ59,OUT017,1512.3461810059994
FDH46,OUT010,-205.40381899400063
FDH09,OUT013,880.3461810059994
NCD06,OUT045,677.3461810059994
FDC15,OUT035,2577.3461810059994
DRD37,OUT027,2196.4711810059994
FDT28,OUT027,3824.4711810059994
FDR28,OUT027,4096.471181006
FDT38,OUT017,1512.3461810059994
FDV34,OUT027,2732.4711810059994
FDY52,OUT035,1189.3461810059994
FDB34,OUT013,1434.3461810059994
DRL23,OUT018,1471.3461810059994
DRB24,OUT046,2449.3461810059994
FDJ50,OUT046,909.3461810059994
FDQ49,OUT035,2641.3461810059994
FDP20,OUT035,2129.3461810059994
FDV19,OUT027,4028.4711810059994
NCR54,OUT045,2997.3461810059994
FDO09,OUT010,2230.5961810059994
FDS57,OUT018,2047.3461810059994
FDN10,OUT049,1989.0961810059994
FDV23,OUT049,2099.0961810059994
FDY28,OUT049,3505.0961810059994
DRG51,OUT013,2604.3461810059994
FDD45,OUT019,-441.65381899400063
NCL18,OUT027,4443.471181006
NCM29,OUT013,2096.3461810059994
FDF17,OUT027,4552.471181006
FDE22,OUT017,2680.3461810059994
FDQ22,OUT017,760.3461810059994
FDS01,OUT013,2888.3461810059994
FDW35,OUT027,2176.4711810059994
FDJ33,OUT046,2029.3461810059994
NCF54,OUT035,2835.3461810059994
FDE09,OUT013,1806.3461810059994
NCE06,OUT045,2453.3461810059994
DRH49,OUT049,1409.0961810059994
FDY43,OUT045,2619.3461810059994
NCT05,OUT017,4100.346181006
FDZ34,OUT045,2955.3461810059994
FDL38,OUT017,1592.3461810059994
FDZ31,OUT017,3152.3461810059994
FDR14,OUT035,1033.3461810059994
NCN54,OUT049,1372.0961810059994
NCC42,OUT027,3651.4711810059994
FDK08,OUT017,1792.3461810059994
FDP59,OUT013,1782.3461810059994
FDV22,OUT035,2689.3461810059994
FDD33,OUT035,3809.3461810059994
DRE60,OUT027,4984.471181006
FDK52,OUT046,3573.3461810059994
FDA02,OUT017,2496.3461810059994
FDM56,OUT049,1861.0961810059994
FDE57,OUT035,2393.3461810059994
FDM32,OUT045,1375.3461810059994
NCQ30,OUT027,3371.4711810059994
FDQ27,OUT027,3200.4711810059994
FDT60,OUT027,3440.4711810059994
FDU43,OUT049,3939.0961810059994
NCO55,OUT035,1811.3461810059994
FDG02,OUT045,2959.3461810059994
FDJ28,OUT013,3058.3461810059994
FDP40,OUT045,1771.3461810059994
FDJ38,OUT045,2991.3461810059994
NCC54,OUT017,3884.3461810059994
NCZ41,OUT046,1977.3461810059994
FDK38,OUT019,486.34618100599937
FDU52,OUT013,2494.3461810059994
FDC40,OUT046,1293.3461810059994
NCR30,OUT017,1296.3461810059994
NCN18,OUT017,1856.3461810059994
FDB50,OUT035,1385.3461810059994
FDG04,OUT013,3022.3461810059994
FDR26,OUT035,2949.3461810059994
NCT17,OUT018,2733.3461810059994
FDX35,OUT027,5064.471181006
FDS12,OUT046,2005.3461810059994
NCZ29,OUT027,3427.4711810059994
FDB38,OUT010,726.5961810059994
FDP12,OUT013,718.3461810059994
FDP22,OUT046,901.3461810059994
FDS26,OUT018,3879.3461810059994
FDR52,OUT046,3077.3461810059994
DRJ13,OUT046,2545.3461810059994
FDU48,OUT027,3536.4711810059994
FDE29,OUT035,1113.3461810059994
NCT29,OUT049,2026.0961810059994
DRK37,OUT018,2743.3461810059994
FDK55,OUT046,1429.3461810059994
FDR07,OUT046,1549.3461810059994
FDO21,OUT027,5048.471181006
FDK46,OUT049,4207.096181006
FDB12,OUT045,1643.3461810059994
FDT31,OUT027,4448.471181006
FDJ33,OUT045,1955.3461810059994
FDC26,OUT027,3192.4711810059994
NCQ02,OUT045,2889.3461810059994
FDP08,OUT010,1190.5961810059994
FDB11,OUT027,5008.471181006
FDV55,OUT013,2360.3461810059994
FDW20,OUT049,2061.0961810059994
NCJ18,OUT019,-61.65381899400063
FDC41,OUT018,999.3461810059994
FDE14,OUT027,3132.4711810059994
FDG35,OUT013,2872.3461810059994
FDF45,OUT035,1145.3461810059994
FDS19,OUT027,2752.4711810059994
FDS58,OUT019,670.3461810059994
FDA26,OUT017,3632.3461810059994
FDM32,OUT049,1539.0961810059994
FDL45,OUT046,2029.3461810059994
FDZ55,OUT049,2649.0961810059994
FDY37,OUT049,2417.0961810059994
FDO46,OUT046,3077.3461810059994
FDQ60,OUT046,1949.3461810059994
FDA19,OUT018,1857.3461810059994
FDL15,OUT046,2461.3461810059994
FDM10,OUT018,3137.3461810059994
NCL05,OUT017,808.3461810059994
DRK49,OUT010,-1193.4038189940006
NCE18,OUT027,5383.471181006
FDG40,OUT049,707.0961810059994
DRI59,OUT045,3411.3461810059994
FDK28,OUT035,4161.346181006
NCD06,OUT019,-1185.6538189940006
FDO11,OUT019,2078.3461810059994
FDK27,OUT046,1925.3461810059994
FDT43,OUT027,2296.4711810059994
FDD38,OUT018,1483.3461810059994
FDA16,OUT049,3577.0961810059994
FDL14,OUT027,3948.4711810059994
NCM17,OUT049,816.0961810059994
FDD20,OUT045,1919.3461810059994
FDA40,OUT045,1431.3461810059994
FDL43,OUT045,1203.3461810059994
FDV15,OUT045,1559.3461810059994
FDE52,OUT046,1501.3461810059994
NCL17,OUT010,366.59618100599937
NCJ31,OUT045,3637.3461810059994
FDR60,OUT045,1187.3461810059994
NCA18,OUT035,1959.3461810059994
FDS21,OUT027,2544.4711810059994
FDW09,OUT035,1465.3461810059994
FDL26,OUT035,2617.3461810059994
FDS47,OUT018,1203.3461810059994
FDC39,OUT046,3229.3461810059994
FDT51,OUT035,1977.3461810059994
FDK40,OUT035,4277.346181006
NCG19,OUT045,3593.3461810059994
FDZ07,OUT046,1061.3461810059994
FDF08,OUT027,2928.4711810059994
FDO04,OUT013,956.3461810059994
FDK41,OUT018,1115.3461810059994
FDP15,OUT049,4119.096181006
NCD43,OUT018,1445.3461810059994
NCP18,OUT013,2376.3461810059994
FDZ51,OUT046,1581.3461810059994
DRH13,OUT035,1865.3461810059994
FDF38,OUT045,667.3461810059994
NCI43,OUT045,737.3461810059994
FDM38,OUT027,2384.4711810059994
FDS03,OUT013,1092.3461810059994
DRJ47,OUT017,2816.3461810059994
FDT50,OUT010,-301.40381899400063
FDV02,OUT046,2733.3461810059994
NCG18,OUT017,1764.3461810059994
FDW52,OUT046,2669.3461810059994
FDS40,OUT035,765.3461810059994
FDN31,OUT017,3128.3461810059994
FDA37,OUT045,1943.3461810059994
FDA15,OUT046,3949.3461810059994
FDL39,OUT046,2917.3461810059994
FDJ53,OUT045,1879.3461810059994
FDX22,OUT013,3412.3461810059994
NCZ42,OUT045,3673.3461810059994
FDD56,OUT027,4272.471181006
FDD40,OUT017,3232.3461810059994
FDS50,OUT013,3512.3461810059994
NCN14,OUT013,2948.3461810059994
FDT15,OUT013,2984.3461810059994
NCS18,OUT027,3159.4711810059994
NCO26,OUT010,-89.40381899400063
FDF58,OUT018,805.3461810059994
NCB19,OUT013,1392.3461810059994
FDH26,OUT017,2416.3461810059994
DRB24,OUT027,3868.4711810059994
FDA49,OUT018,1179.3461810059994
FDB32,OUT045,1483.3461810059994
FDI36,OUT017,3296.3461810059994
NCA17,OUT010,458.59618100599937
FDH22,OUT013,2010.3461810059994
NCM26,OUT018,2217.3461810059994
FDT15,OUT027,4400.471181006
FDB16,OUT018,1191.3461810059994
NCP54,OUT027,3403.4711810059994
FDJ36,OUT013,1708.3461810059994
FDO28,OUT045,1839.3461810059994
FDU09,OUT013,978.3461810059994
FDF29,OUT017,2224.3461810059994
FDY08,OUT013,2288.3461810059994
DRJ59,OUT018,403.34618100599937
FDT23,OUT027,2780.4711810059994
FDU15,OUT018,479.34618100599937
FDT47,OUT013,1646.3461810059994
FDI53,OUT019,758.3461810059994
FDR59,OUT018,3951.3461810059994
FDD53,OUT035,825.3461810059994
FDY51,OUT017,3576.3461810059994
FDT04,OUT049,743.0961810059994
FDU51,OUT049,2945.0961810059994
FDG14,OUT035,2593.3461810059994
NCU06,OUT045,3537.3461810059994
DRG25,OUT046,2937.3461810059994
DRH49,OUT035,1481.3461810059994
FDN15,OUT035,2361.3461810059994
FDL43,OUT018,1031.3461810059994
NCT18,OUT049,2970.0961810059994
NCB31,OUT013,4088.3461810059994
FDK57,OUT035,2033.3461810059994
FDY04,OUT019,722.3461810059994
NCP54,OUT046,1929.3461810059994
FDF41,OUT013,3860.3461810059994
FDM01,OUT045,1647.3461810059994
FDW03,OUT045,1663.3461810059994
FDF28,OUT045,1947.3461810059994
FDY37,OUT017,2432.3461810059994
FDQ03,OUT017,3888.3461810059994
FDP51,OUT027,3408.4711810059994
FDJ40,OUT017,1944.3461810059994
FDC32,OUT049,1607.0961810059994
DRI49,OUT027,2720.4711810059994
NCW54,OUT017,988.3461810059994
FDF09,OUT017,768.3461810059994
FDP45,OUT018,3779.3461810059994
DRJ23,OUT018,2727.3461810059994
FDS59,OUT017,1944.3461810059994
FDY08,OUT046,2237.3461810059994
FDX16,OUT049,2457.0961810059994
FDY16,OUT018,2739.3461810059994
FDK32,OUT035,2637.3461810059994
FDQ22,OUT013,712.3461810059994
NCC31,OUT018,2237.3461810059994
FDG58,OUT049,2587.0961810059994
DRF48,OUT013,3000.3461810059994
DRH36,OUT049,1291.0961810059994
NCR30,OUT035,1335.3461810059994
FDB03,OUT019,1898.3461810059994
FDZ28,OUT027,3512.4711810059994
FDR35,OUT017,3256.3461810059994
DRD15,OUT027,5092.471181006
FDJ33,OUT019,102.34618100599937
FDA56,OUT010,54.59618100599937
FDP56,OUT046,813.3461810059994
NCT30,OUT046,777.3461810059994
FDK15,OUT017,1720.3461810059994
FDH44,OUT018,2191.3461810059994
FDV01,OUT013,2528.3461810059994
DRG03,OUT017,2516.3461810059994
FDG50,OUT027,2912.4711810059994
FDR16,OUT010,1518.5961810059994
FDZ60,OUT046,1725.3461810059994
DRG03,OUT045,2363.3461810059994
FDS56,OUT018,3981.3461810059994
FDU33,OUT045,715.3461810059994
DRD27,OUT035,1721.3461810059994
FDW22,OUT046,3589.3461810059994
DRA24,OUT045,2555.3461810059994
FDF38,OUT049,825.0961810059994
FDX48,OUT013,2538.3461810059994
FDS58,OUT018,2387.3461810059994
FDC32,OUT046,1493.3461810059994
NCQ29,OUT045,4005.3461810059994
DRK39,OUT018,1121.3461810059994
NCS38,OUT017,1904.3461810059994
DRO47,OUT013,1794.3461810059994
DRG27,OUT027,2132.4711810059994
FDC57,OUT027,4524.471181006
FDS55,OUT046,2333.3461810059994
NCJ06,OUT018,1677.3461810059994
FDO01,OUT019,218.34618100599937
NCM55,OUT045,2841.3461810059994
FDC52,OUT049,2585.0961810059994
FDQ15,OUT045,1255.3461810059994
NCT30,OUT027,2211.4711810059994
NCR42,OUT027,1987.4711810059994
FDD28,OUT035,1121.3461810059994
FDQ34,OUT049,1761.0961810059994
FDZ12,OUT027,3704.4711810059994
DRE13,OUT019,-525.6538189940006
NCN07,OUT019,194.34618100599937
FDM28,OUT035,3001.3461810059994
FDI10,OUT017,2872.3461810059994
FDQ25,OUT013,2788.3461810059994
FDA38,OUT010,1926.5961810059994
DRI13,OUT049,3513.0961810059994
FDY20,OUT027,2944.4711810059994
NCZ53,OUT035,3075.3461810059994
NCM31,OUT013,2284.3461810059994
DRB01,OUT017,3076.3461810059994
DRF37,OUT046,4097.346181006
NCF42,OUT049,2858.0961810059994
FDF16,OUT018,2139.3461810059994
FDB41,OUT013,874.3461810059994
FDR34,OUT013,3674.3461810059994
FDR15,OUT018,2307.3461810059994
NCV42,OUT019,-137.65381899400063
FDW51,OUT035,3517.3461810059994
FDU36,OUT017,1680.3461810059994
FDX60,OUT049,1417.0961810059994
FDY03,OUT035,1989.3461810059994
FDW55,OUT045,3887.3461810059994
FDT01,OUT010,1458.5961810059994
FDG58,OUT013,2528.3461810059994
FDK21,OUT017,4048.3461810059994
NCS41,OUT019,946.3461810059994
FDS10,OUT045,2815.3461810059994
NCT53,OUT046,2593.3461810059994
FDJ28,OUT018,2805.3461810059994
FDX44,OUT045,1351.3461810059994
FDT20,OUT018,441.34618100599937
FDO44,OUT017,1864.3461810059994
NCX17,OUT049,3768.0961810059994
FDY01,OUT017,1992.3461810059994
FDJ12,OUT027,4808.471181006
DRK35,OUT018,387.34618100599937
FDD47,OUT019,758.3461810059994
NCM53,OUT035,1815.3461810059994
FDO45,OUT013,1500.3461810059994
NCM42,OUT010,-149.40381899400063
FDE04,OUT046,2925.3461810059994
NCI30,OUT027,5323.471181006
FDZ19,OUT013,2790.3461810059994
FDW57,OUT013,2872.3461810059994
FDA25,OUT013,1752.3461810059994
FDT22,OUT046,965.3461810059994
FDP51,OUT013,1976.3461810059994
FDD48,OUT027,3312.4711810059994
FDY39,OUT035,3073.3461810059994
FDO48,OUT010,1666.5961810059994
FDD23,OUT027,4432.471181006
DRN35,OUT027,2056.4711810059994
FDT01,OUT035,3525.3461810059994
FDC20,OUT010,-969.4038189940006
DRJ35,OUT035,1141.3461810059994
FDB32,OUT046,1525.3461810059994
FDL24,OUT046,2805.3461810059994
NCV42,OUT035,1919.3461810059994
FDZ46,OUT046,1749.3461810059994
FDC15,OUT013,2476.3461810059994
FDD08,OUT019,-1257.6538189940006
FDY50,OUT049,1569.0961810059994
FDD36,OUT013,1950.3461810059994
FDG57,OUT027,2264.4711810059994
FDL21,OUT018,535.3461810059994
FDN16,OUT027,3136.4711810059994
FDJ09,OUT027,2208.4711810059994
FDS01,OUT010,966.5961810059994
FDV33,OUT017,4256.346181006
DRE12,OUT017,1916.3461810059994
FDR07,OUT013,1598.3461810059994
FDP48,OUT010,1070.5961810059994
NCB55,OUT035,1039.3461810059994
FDQ08,OUT013,1076.3461810059994
FDR34,OUT035,3833.3461810059994
FDO33,OUT046,1797.3461810059994
FDP13,OUT045,611.3461810059994
FDX12,OUT049,4007.0961810059994
NCT06,OUT049,2724.0961810059994
FDR16,OUT019,1542.3461810059994
FDE36,OUT046,2669.3461810059994
FDZ36,OUT049,3075.0961810059994
FDV13,OUT045,1407.3461810059994
NCZ17,OUT035,723.3461810059994
FDU56,OUT045,2835.3461810059994
FDM09,OUT035,2881.3461810059994
FDV02,OUT017,2840.3461810059994
FDS34,OUT018,1631.3461810059994
FDA11,OUT049,1649.0961810059994
FDP09,OUT017,3464.3461810059994
FDB29,OUT027,3328.4711810059994
FDT19,OUT017,2920.3461810059994
DRH15,OUT017,824.3461810059994
FDY38,OUT046,3717.3461810059994
FDF14,OUT027,3868.4711810059994
FDN48,OUT010,-385.40381899400063
FDQ12,OUT013,3674.3461810059994
NCJ43,OUT045,2649.3461810059994
FDE17,OUT019,550.3461810059994
FDB05,OUT035,4045.3461810059994
FDH10,OUT045,2983.3461810059994
NCR06,OUT017,792.3461810059994
FDU32,OUT018,1727.3461810059994
FDD56,OUT049,2893.0961810059994
FDO36,OUT018,2649.3461810059994
FDH16,OUT010,-409.40381899400063
FDX10,OUT018,419.34618100599937
FDZ37,OUT017,1592.3461810059994
FDU31,OUT010,1606.5961810059994
DRC49,OUT049,2343.0961810059994
FDL15,OUT045,2359.3461810059994
FDN32,OUT019,1070.3461810059994
DRH59,OUT027,2636.4711810059994
NCU29,OUT049,2434.0961810059994
FDR37,OUT019,1082.3461810059994
FDS14,OUT018,2273.3461810059994
FDU02,OUT027,5016.471181006
FDJ08,OUT035,3169.3461810059994
NCZ06,OUT045,3889.3461810059994
FDO31,OUT049,1483.0961810059994
FDH31,OUT018,1459.3461810059994
FDS58,OUT017,2704.3461810059994
NCA53,OUT027,2251.4711810059994
FDF50,OUT046,3157.3461810059994
NCW42,OUT049,3592.0961810059994
NCQ17,OUT045,2365.3461810059994
FDK51,OUT018,3947.3461810059994
NCW41,OUT010,594.5961810059994
NCR29,OUT017,996.3461810059994
FDB08,OUT019,610.3461810059994
FDA40,OUT027,2872.4711810059994
FDL14,OUT018,2335.3461810059994
FDB47,OUT046,3277.3461810059994
FDO03,OUT035,3785.3461810059994
DRK13,OUT019,1162.3461810059994
FDX13,OUT010,2018.5961810059994
FDF52,OUT046,2901.3461810059994
FDT11,OUT013,3066.3461810059994
FDB08,OUT013,2600.3461810059994
FDQ28,OUT018,2325.3461810059994
